Mon Dec 14 11:21:04 2020  [INFO]: updated gui
Mon Dec 14 11:21:04 2020  [INFO]: Started reading
Mon Dec 14 11:21:04 2020  [INFO]: hologram updated
Mon Dec 14 11:21:05 2020  [INFO]: photostim sent
Mon Dec 14 11:21:05 2020  [INFO]: Returned to client
Mon Dec 14 11:21:05 2020  [INFO]: updated gui
Mon Dec 14 11:21:05 2020  [INFO]: Started reading
Mon Dec 14 11:21:05 2020  [INFO]: hologram updated
Mon Dec 14 11:21:05 2020  [INFO]: photostim sent
Mon Dec 14 11:21:05 2020  [INFO]: Returned to client
Mon Dec 14 11:21:05 2020  [INFO]: updated gui
Mon Dec 14 11:21:06 2020  [INFO]: Started reading
Mon Dec 14 11:21:06 2020  [INFO]: hologram updated
Mon Dec 14 11:21:06 2020  [INFO]: photostim sent
Mon Dec 14 11:21:06 2020  [INFO]: Returned to client
Mon Dec 14 11:21:06 2020  [INFO]: updated gui
Mon Dec 14 11:21:06 2020  [INFO]: Started reading
Mon Dec 14 11:21:06 2020  [INFO]: hologram updated
Mon Dec 14 11:21:07 2020  [INFO]: photostim sent
Mon Dec 14 11:21:07 2020  [INFO]: Returned to client
Mon Dec 14 11:21:07 2020  [INFO]: updated gui
Mon Dec 14 11:21:07 2020  [INFO]: Started reading
Mon Dec 14 11:21:07 2020  [INFO]: hologram updated
Mon Dec 14 11:21:07 2020  [INFO]: photostim sent
Mon Dec 14 11:21:07 2020  [INFO]: Returned to client
Mon Dec 14 11:21:07 2020  [INFO]: updated gui
Mon Dec 14 11:21:08 2020  [INFO]: Started reading
Mon Dec 14 11:21:08 2020  [INFO]: hologram updated
Mon Dec 14 11:21:08 2020  [INFO]: photostim sent
Mon Dec 14 11:21:08 2020  [INFO]: Returned to client
Mon Dec 14 11:21:08 2020  [INFO]: updated gui
Mon Dec 14 11:21:08 2020  [INFO]: Started reading
Mon Dec 14 11:21:08 2020  [INFO]: hologram updated
Mon Dec 14 11:21:09 2020  [INFO]: photostim sent
Mon Dec 14 11:21:09 2020  [INFO]: Returned to client
Mon Dec 14 11:21:09 2020  [INFO]: updated gui
Mon Dec 14 11:21:09 2020  [INFO]: Started reading
Mon Dec 14 11:21:09 2020  [INFO]: hologram updated
Mon Dec 14 11:21:09 2020  [INFO]: photostim sent
Mon Dec 14 11:21:09 2020  [INFO]: Returned to client
Mon Dec 14 11:21:09 2020  [INFO]: updated gui
Mon Dec 14 11:21:10 2020  [INFO]: Started reading
Mon Dec 14 11:21:10 2020  [INFO]: hologram updated
Mon Dec 14 11:21:10 2020  [INFO]: photostim sent
Mon Dec 14 11:21:10 2020  [INFO]: Returned to client
Mon Dec 14 11:21:10 2020  [INFO]: updated gui
Mon Dec 14 11:21:10 2020  [INFO]: Started reading
Mon Dec 14 11:21:10 2020  [INFO]: hologram updated
Mon Dec 14 11:21:11 2020  [INFO]: photostim sent
Mon Dec 14 11:21:11 2020  [INFO]: Returned to client
Mon Dec 14 11:21:11 2020  [INFO]: updated gui
Mon Dec 14 11:21:11 2020  [INFO]: Started reading
Mon Dec 14 11:21:11 2020  [INFO]: hologram updated
Mon Dec 14 11:21:11 2020  [INFO]: photostim sent
Mon Dec 14 11:21:11 2020  [INFO]: Returned to client
Mon Dec 14 11:21:11 2020  [INFO]: updated gui
Mon Dec 14 11:21:12 2020  [INFO]: Started reading
Mon Dec 14 11:21:12 2020  [INFO]: hologram updated
Mon Dec 14 11:21:12 2020  [INFO]: photostim sent
Mon Dec 14 11:21:12 2020  [INFO]: Returned to client
Mon Dec 14 11:21:12 2020  [INFO]: updated gui
Mon Dec 14 11:21:12 2020  [INFO]: Started reading
Mon Dec 14 11:21:12 2020  [INFO]: hologram updated
Mon Dec 14 11:21:12 2020  [INFO]: photostim sent
Mon Dec 14 11:21:12 2020  [INFO]: Returned to client
Mon Dec 14 11:21:13 2020  [INFO]: updated gui
Mon Dec 14 11:21:13 2020  [INFO]: Started reading
Mon Dec 14 11:21:13 2020  [INFO]: hologram updated
Mon Dec 14 11:21:13 2020  [INFO]: photostim sent
Mon Dec 14 11:21:13 2020  [INFO]: Returned to client
Mon Dec 14 11:21:13 2020  [INFO]: updated gui
Mon Dec 14 11:21:14 2020  [INFO]: Started reading
Mon Dec 14 11:21:14 2020  [INFO]: hologram updated
Mon Dec 14 11:21:14 2020  [INFO]: photostim sent
Mon Dec 14 11:21:14 2020  [INFO]: Returned to client
Mon Dec 14 11:21:14 2020  [INFO]: updated gui
Mon Dec 14 11:21:14 2020  [INFO]: Started reading
Mon Dec 14 11:21:14 2020  [INFO]: hologram updated
Mon Dec 14 11:21:14 2020  [INFO]: photostim sent
Mon Dec 14 11:21:14 2020  [INFO]: Returned to client
Mon Dec 14 11:21:14 2020  [INFO]: updated gui
Mon Dec 14 11:21:15 2020  [INFO]: Started reading
Mon Dec 14 11:21:15 2020  [INFO]: hologram updated
Mon Dec 14 11:21:15 2020  [INFO]: photostim sent
Mon Dec 14 11:21:15 2020  [INFO]: Returned to client
Mon Dec 14 11:21:15 2020  [INFO]: updated gui
Mon Dec 14 11:21:16 2020  [INFO]: Started reading
Mon Dec 14 11:21:16 2020  [INFO]: hologram updated
Mon Dec 14 11:21:16 2020  [INFO]: photostim sent
Mon Dec 14 11:21:16 2020  [INFO]: Returned to client
Mon Dec 14 11:21:16 2020  [INFO]: updated gui
Mon Dec 14 11:21:16 2020  [INFO]: Started reading
Mon Dec 14 11:21:16 2020  [INFO]: hologram updated
Mon Dec 14 11:21:16 2020  [INFO]: photostim sent
Mon Dec 14 11:21:16 2020  [INFO]: Returned to client
Mon Dec 14 11:21:16 2020  [INFO]: updated gui
Mon Dec 14 11:21:17 2020  [INFO]: Started reading
Mon Dec 14 11:21:17 2020  [INFO]: hologram updated
Mon Dec 14 11:21:17 2020  [INFO]: photostim sent
Mon Dec 14 11:21:17 2020  [INFO]: Returned to client
Mon Dec 14 11:21:17 2020  [INFO]: updated gui
Mon Dec 14 11:21:18 2020  [INFO]: Started reading
Mon Dec 14 11:21:18 2020  [INFO]: hologram updated
Mon Dec 14 11:21:18 2020  [INFO]: photostim sent
Mon Dec 14 11:21:18 2020  [INFO]: Returned to client
Mon Dec 14 11:21:18 2020  [INFO]: updated gui
Mon Dec 14 11:21:18 2020  [INFO]: Started reading
Mon Dec 14 11:21:18 2020  [INFO]: hologram updated
Mon Dec 14 11:21:18 2020  [INFO]: photostim sent
Mon Dec 14 11:21:18 2020  [INFO]: Returned to client
Mon Dec 14 11:21:18 2020  [INFO]: updated gui
Mon Dec 14 11:21:19 2020  [INFO]: Started reading
Mon Dec 14 11:21:19 2020  [INFO]: hologram updated
Mon Dec 14 11:21:19 2020  [INFO]: photostim sent
Mon Dec 14 11:21:19 2020  [INFO]: Returned to client
Mon Dec 14 11:21:19 2020  [INFO]: updated gui
Mon Dec 14 11:21:20 2020  [INFO]: Started reading
Mon Dec 14 11:21:20 2020  [INFO]: hologram updated
Mon Dec 14 11:21:20 2020  [INFO]: photostim sent
Mon Dec 14 11:21:20 2020  [INFO]: Returned to client
Mon Dec 14 11:21:20 2020  [INFO]: updated gui
Mon Dec 14 11:21:20 2020  [INFO]: Started reading
Mon Dec 14 11:21:20 2020  [INFO]: hologram updated
Mon Dec 14 11:21:20 2020  [INFO]: photostim sent
Mon Dec 14 11:21:20 2020  [INFO]: Returned to client
Mon Dec 14 11:21:20 2020  [INFO]: updated gui
Mon Dec 14 11:21:21 2020  [INFO]: Started reading
Mon Dec 14 11:21:21 2020  [INFO]: hologram updated
Mon Dec 14 11:21:21 2020  [INFO]: photostim sent
Mon Dec 14 11:21:21 2020  [INFO]: Returned to client
Mon Dec 14 11:21:21 2020  [INFO]: updated gui
Mon Dec 14 11:21:22 2020  [INFO]: Started reading
Mon Dec 14 11:21:22 2020  [INFO]: hologram updated
Mon Dec 14 11:21:22 2020  [INFO]: photostim sent
Mon Dec 14 11:21:22 2020  [INFO]: Returned to client
Mon Dec 14 11:21:22 2020  [INFO]: updated gui
Mon Dec 14 11:21:22 2020  [INFO]: Started reading
Mon Dec 14 11:21:22 2020  [INFO]: hologram updated
Mon Dec 14 11:21:22 2020  [INFO]: photostim sent
Mon Dec 14 11:21:22 2020  [INFO]: Returned to client
Mon Dec 14 11:21:22 2020  [INFO]: updated gui
Mon Dec 14 11:21:23 2020  [INFO]: Started reading
Mon Dec 14 11:21:23 2020  [INFO]: hologram updated
Mon Dec 14 11:21:23 2020  [INFO]: photostim sent
Mon Dec 14 11:21:23 2020  [INFO]: Returned to client
Mon Dec 14 11:21:23 2020  [INFO]: updated gui
Mon Dec 14 11:21:24 2020  [INFO]: Started reading
Mon Dec 14 11:21:24 2020  [INFO]: hologram updated
Mon Dec 14 11:21:24 2020  [INFO]: photostim sent
Mon Dec 14 11:21:24 2020  [INFO]: Returned to client
Mon Dec 14 11:21:24 2020  [INFO]: updated gui
Mon Dec 14 11:21:24 2020  [INFO]: Started reading
Mon Dec 14 11:21:24 2020  [INFO]: hologram updated
Mon Dec 14 11:21:24 2020  [INFO]: photostim sent
Mon Dec 14 11:21:24 2020  [INFO]: Returned to client
Mon Dec 14 11:21:24 2020  [INFO]: updated gui
Mon Dec 14 11:21:25 2020  [INFO]: Started reading
Mon Dec 14 11:21:25 2020  [INFO]: hologram updated
Mon Dec 14 11:21:25 2020  [INFO]: photostim sent
Mon Dec 14 11:21:25 2020  [INFO]: Returned to client
Mon Dec 14 11:21:25 2020  [INFO]: updated gui
Mon Dec 14 11:21:26 2020  [INFO]: Started reading
Mon Dec 14 11:21:26 2020  [INFO]: hologram updated
Mon Dec 14 11:21:26 2020  [INFO]: photostim sent
Mon Dec 14 11:21:26 2020  [INFO]: Returned to client
Mon Dec 14 11:21:26 2020  [INFO]: updated gui
Mon Dec 14 11:21:26 2020  [INFO]: Started reading
Mon Dec 14 11:21:26 2020  [INFO]: hologram updated
Mon Dec 14 11:21:26 2020  [INFO]: photostim sent
Mon Dec 14 11:21:26 2020  [INFO]: Returned to client
Mon Dec 14 11:21:26 2020  [INFO]: updated gui
Mon Dec 14 11:21:27 2020  [INFO]: Started reading
Mon Dec 14 11:21:27 2020  [INFO]: hologram updated
Mon Dec 14 11:21:27 2020  [INFO]: photostim sent
Mon Dec 14 11:21:27 2020  [INFO]: Returned to client
Mon Dec 14 11:21:27 2020  [INFO]: updated gui
Mon Dec 14 11:21:28 2020  [INFO]: Started reading
Mon Dec 14 11:21:28 2020  [INFO]: hologram updated
Mon Dec 14 11:21:28 2020  [INFO]: photostim sent
Mon Dec 14 11:21:28 2020  [INFO]: Returned to client
Mon Dec 14 11:21:28 2020  [INFO]: updated gui
Mon Dec 14 11:21:28 2020  [INFO]: Started reading
Mon Dec 14 11:21:28 2020  [INFO]: hologram updated
Mon Dec 14 11:21:28 2020  [INFO]: photostim sent
Mon Dec 14 11:21:28 2020  [INFO]: Returned to client
Mon Dec 14 11:21:28 2020  [INFO]: updated gui
Mon Dec 14 11:21:29 2020  [INFO]: Started reading
Mon Dec 14 11:21:29 2020  [INFO]: hologram updated
Mon Dec 14 11:21:29 2020  [INFO]: photostim sent
Mon Dec 14 11:21:29 2020  [INFO]: Returned to client
Mon Dec 14 11:21:29 2020  [INFO]: updated gui
Mon Dec 14 11:21:30 2020  [INFO]: Started reading
Mon Dec 14 11:21:30 2020  [INFO]: hologram updated
Mon Dec 14 11:21:30 2020  [INFO]: photostim sent
Mon Dec 14 11:21:30 2020  [INFO]: Returned to client
Mon Dec 14 11:21:30 2020  [INFO]: updated gui
Mon Dec 14 11:21:30 2020  [INFO]: Started reading
Mon Dec 14 11:21:30 2020  [INFO]: hologram updated
Mon Dec 14 11:21:30 2020  [INFO]: photostim sent
Mon Dec 14 11:21:30 2020  [INFO]: Returned to client
Mon Dec 14 11:21:30 2020  [INFO]: updated gui
Mon Dec 14 11:21:31 2020  [INFO]: Started reading
Mon Dec 14 11:21:31 2020  [INFO]: hologram updated
Mon Dec 14 11:21:31 2020  [INFO]: photostim sent
Mon Dec 14 11:21:31 2020  [INFO]: Returned to client
Mon Dec 14 11:21:31 2020  [INFO]: updated gui
Mon Dec 14 11:21:32 2020  [INFO]: Started reading
Mon Dec 14 11:21:32 2020  [INFO]: hologram updated
Mon Dec 14 11:21:32 2020  [INFO]: photostim sent
Mon Dec 14 11:21:32 2020  [INFO]: Returned to client
Mon Dec 14 11:21:32 2020  [INFO]: updated gui
Mon Dec 14 11:21:32 2020  [INFO]: Started reading
Mon Dec 14 11:21:32 2020  [INFO]: hologram updated
Mon Dec 14 11:21:32 2020  [INFO]: photostim sent
Mon Dec 14 11:21:32 2020  [INFO]: Returned to client
Mon Dec 14 11:21:32 2020  [INFO]: updated gui
Mon Dec 14 11:21:33 2020  [INFO]: Started reading
Mon Dec 14 11:21:33 2020  [INFO]: hologram updated
Mon Dec 14 11:21:33 2020  [INFO]: photostim sent
Mon Dec 14 11:21:33 2020  [INFO]: Returned to client
Mon Dec 14 11:21:33 2020  [INFO]: updated gui
Mon Dec 14 11:21:34 2020  [INFO]: Started reading
Mon Dec 14 11:21:34 2020  [INFO]: hologram updated
Mon Dec 14 11:21:34 2020  [INFO]: photostim sent
Mon Dec 14 11:21:34 2020  [INFO]: Returned to client
Mon Dec 14 11:21:34 2020  [INFO]: updated gui
Mon Dec 14 11:21:34 2020  [INFO]: Started reading
Mon Dec 14 11:21:34 2020  [INFO]: hologram updated
Mon Dec 14 11:21:34 2020  [INFO]: photostim sent
Mon Dec 14 11:21:34 2020  [INFO]: Returned to client
Mon Dec 14 11:21:34 2020  [INFO]: updated gui
Mon Dec 14 11:21:35 2020  [INFO]: Started reading
Mon Dec 14 11:21:35 2020  [INFO]: hologram updated
Mon Dec 14 11:21:35 2020  [INFO]: photostim sent
Mon Dec 14 11:21:35 2020  [INFO]: Returned to client
Mon Dec 14 11:21:35 2020  [INFO]: updated gui
Mon Dec 14 11:21:36 2020  [INFO]: Started reading
Mon Dec 14 11:21:36 2020  [INFO]: hologram updated
Mon Dec 14 11:21:36 2020  [INFO]: photostim sent
Mon Dec 14 11:21:36 2020  [INFO]: Returned to client
Mon Dec 14 11:21:36 2020  [INFO]: updated gui
Mon Dec 14 11:21:36 2020  [INFO]: Started reading
Mon Dec 14 11:21:36 2020  [INFO]: hologram updated
Mon Dec 14 11:21:36 2020  [INFO]: photostim sent
Mon Dec 14 11:21:36 2020  [INFO]: Returned to client
Mon Dec 14 11:21:36 2020  [INFO]: updated gui
Mon Dec 14 11:21:37 2020  [INFO]: Started reading
Mon Dec 14 11:21:37 2020  [INFO]: hologram updated
Mon Dec 14 11:21:37 2020  [INFO]: photostim sent
Mon Dec 14 11:21:37 2020  [INFO]: Returned to client
Mon Dec 14 11:21:37 2020  [INFO]: updated gui
Mon Dec 14 11:21:38 2020  [INFO]: Started reading
Mon Dec 14 11:21:38 2020  [INFO]: hologram updated
Mon Dec 14 11:21:38 2020  [INFO]: photostim sent
Mon Dec 14 11:21:38 2020  [INFO]: Returned to client
Mon Dec 14 11:21:38 2020  [INFO]: updated gui
Mon Dec 14 11:21:38 2020  [INFO]: Started reading
Mon Dec 14 11:21:38 2020  [INFO]: hologram updated
Mon Dec 14 11:21:38 2020  [INFO]: photostim sent
Mon Dec 14 11:21:38 2020  [INFO]: Returned to client
Mon Dec 14 11:21:38 2020  [INFO]: updated gui
Mon Dec 14 11:21:39 2020  [INFO]: Started reading
Mon Dec 14 11:21:39 2020  [INFO]: hologram updated
Mon Dec 14 11:21:39 2020  [INFO]: photostim sent
Mon Dec 14 11:21:39 2020  [INFO]: Returned to client
Mon Dec 14 11:21:39 2020  [INFO]: updated gui
Mon Dec 14 11:21:40 2020  [INFO]: Started reading
Mon Dec 14 11:21:40 2020  [INFO]: hologram updated
Mon Dec 14 11:21:40 2020  [INFO]: photostim sent
Mon Dec 14 11:21:40 2020  [INFO]: Returned to client
Mon Dec 14 11:21:40 2020  [INFO]: updated gui
Mon Dec 14 11:21:40 2020  [INFO]: Started reading
Mon Dec 14 11:21:40 2020  [INFO]: hologram updated
Mon Dec 14 11:21:40 2020  [INFO]: photostim sent
Mon Dec 14 11:21:40 2020  [INFO]: Returned to client
Mon Dec 14 11:21:40 2020  [INFO]: updated gui
Mon Dec 14 11:21:41 2020  [INFO]: Started reading
Mon Dec 14 11:21:41 2020  [INFO]: hologram updated
Mon Dec 14 11:21:41 2020  [INFO]: photostim sent
Mon Dec 14 11:21:41 2020  [INFO]: Returned to client
Mon Dec 14 11:21:41 2020  [INFO]: updated gui
Mon Dec 14 11:21:42 2020  [INFO]: Started reading
Mon Dec 14 11:21:42 2020  [INFO]: hologram updated
Mon Dec 14 11:21:42 2020  [INFO]: photostim sent
Mon Dec 14 11:21:42 2020  [INFO]: Returned to client
Mon Dec 14 11:21:42 2020  [INFO]: updated gui
Mon Dec 14 11:21:42 2020  [INFO]: Started reading
Mon Dec 14 11:21:42 2020  [INFO]: hologram updated
Mon Dec 14 11:21:42 2020  [INFO]: photostim sent
Mon Dec 14 11:21:42 2020  [INFO]: Returned to client
Mon Dec 14 11:21:42 2020  [INFO]: updated gui
Mon Dec 14 11:21:43 2020  [INFO]: Started reading
Mon Dec 14 11:21:43 2020  [INFO]: hologram updated
Mon Dec 14 11:21:43 2020  [INFO]: photostim sent
Mon Dec 14 11:21:43 2020  [INFO]: Returned to client
Mon Dec 14 11:21:43 2020  [INFO]: updated gui
Mon Dec 14 11:21:43 2020  [INFO]: Started reading
Mon Dec 14 11:21:44 2020  [INFO]: hologram updated
Mon Dec 14 11:21:44 2020  [INFO]: photostim sent
Mon Dec 14 11:21:44 2020  [INFO]: Returned to client
Mon Dec 14 11:21:44 2020  [INFO]: updated gui
Mon Dec 14 11:21:44 2020  [INFO]: Started reading
Mon Dec 14 11:21:44 2020  [INFO]: hologram updated
Mon Dec 14 11:21:44 2020  [INFO]: photostim sent
Mon Dec 14 11:21:44 2020  [INFO]: Returned to client
Mon Dec 14 11:21:44 2020  [INFO]: updated gui
Mon Dec 14 11:21:45 2020  [INFO]: Started reading
Mon Dec 14 11:21:45 2020  [INFO]: hologram updated
Mon Dec 14 11:21:45 2020  [INFO]: photostim sent
Mon Dec 14 11:21:45 2020  [INFO]: Returned to client
Mon Dec 14 11:21:45 2020  [INFO]: updated gui
Mon Dec 14 11:21:45 2020  [INFO]: Started reading
Mon Dec 14 11:21:45 2020  [INFO]: hologram updated
Mon Dec 14 11:21:46 2020  [INFO]: photostim sent
Mon Dec 14 11:21:46 2020  [INFO]: Returned to client
Mon Dec 14 11:21:46 2020  [INFO]: updated gui
Mon Dec 14 11:21:46 2020  [INFO]: Started reading
Mon Dec 14 11:21:46 2020  [INFO]: hologram updated
Mon Dec 14 11:21:46 2020  [INFO]: photostim sent
Mon Dec 14 11:21:46 2020  [INFO]: Returned to client
Mon Dec 14 11:21:46 2020  [INFO]: updated gui
Mon Dec 14 11:21:47 2020  [INFO]: Started reading
Mon Dec 14 11:21:47 2020  [INFO]: hologram updated
Mon Dec 14 11:21:47 2020  [INFO]: photostim sent
Mon Dec 14 11:21:47 2020  [INFO]: Returned to client
Mon Dec 14 11:21:47 2020  [INFO]: updated gui
Mon Dec 14 11:21:47 2020  [INFO]: Started reading
Mon Dec 14 11:21:47 2020  [INFO]: hologram updated
Mon Dec 14 11:21:48 2020  [INFO]: photostim sent
Mon Dec 14 11:21:48 2020  [INFO]: Returned to client
Mon Dec 14 11:21:48 2020  [INFO]: updated gui
Mon Dec 14 11:21:48 2020  [INFO]: Started reading
Mon Dec 14 11:21:48 2020  [INFO]: hologram updated
Mon Dec 14 11:21:48 2020  [INFO]: photostim sent
Mon Dec 14 11:21:48 2020  [INFO]: Returned to client
Mon Dec 14 11:21:48 2020  [INFO]: updated gui
Mon Dec 14 11:21:49 2020  [INFO]: Started reading
Mon Dec 14 11:21:49 2020  [INFO]: hologram updated
Mon Dec 14 11:21:49 2020  [INFO]: photostim sent
Mon Dec 14 11:21:49 2020  [INFO]: Returned to client
Mon Dec 14 11:21:49 2020  [INFO]: updated gui
Mon Dec 14 11:21:49 2020  [INFO]: Started reading
Mon Dec 14 11:21:49 2020  [INFO]: hologram updated
Mon Dec 14 11:21:50 2020  [INFO]: photostim sent
Mon Dec 14 11:21:50 2020  [INFO]: Returned to client
Mon Dec 14 11:21:50 2020  [INFO]: updated gui
Mon Dec 14 11:21:50 2020  [INFO]: Started reading
Mon Dec 14 11:21:50 2020  [INFO]: hologram updated
Mon Dec 14 11:21:50 2020  [INFO]: photostim sent
Mon Dec 14 11:21:50 2020  [INFO]: Returned to client
Mon Dec 14 11:21:50 2020  [INFO]: updated gui
Mon Dec 14 11:21:51 2020  [INFO]: Started reading
Mon Dec 14 11:21:51 2020  [INFO]: hologram updated
Mon Dec 14 11:21:51 2020  [INFO]: photostim sent
Mon Dec 14 11:21:51 2020  [INFO]: Returned to client
Mon Dec 14 11:21:51 2020  [INFO]: updated gui
Mon Dec 14 11:21:51 2020  [INFO]: Started reading
Mon Dec 14 11:21:51 2020  [INFO]: hologram updated
Mon Dec 14 11:21:52 2020  [INFO]: photostim sent
Mon Dec 14 11:21:52 2020  [INFO]: Returned to client
Mon Dec 14 11:21:52 2020  [INFO]: updated gui
Mon Dec 14 11:21:52 2020  [INFO]: Started reading
Mon Dec 14 11:21:52 2020  [INFO]: hologram updated
Mon Dec 14 11:21:52 2020  [INFO]: photostim sent
Mon Dec 14 11:21:52 2020  [INFO]: Returned to client
Mon Dec 14 11:21:52 2020  [INFO]: updated gui
Mon Dec 14 11:21:53 2020  [INFO]: Started reading
Mon Dec 14 11:21:53 2020  [INFO]: hologram updated
Mon Dec 14 11:21:53 2020  [INFO]: photostim sent
Mon Dec 14 11:21:53 2020  [INFO]: Returned to client
Mon Dec 14 11:21:53 2020  [INFO]: updated gui
Mon Dec 14 11:21:53 2020  [INFO]: Started reading
Mon Dec 14 11:21:53 2020  [INFO]: hologram updated
Mon Dec 14 11:21:54 2020  [INFO]: photostim sent
Mon Dec 14 11:21:54 2020  [INFO]: Returned to client
Mon Dec 14 11:21:54 2020  [INFO]: updated gui
Mon Dec 14 11:21:54 2020  [INFO]: Started reading
Mon Dec 14 11:21:54 2020  [INFO]: hologram updated
Mon Dec 14 11:21:54 2020  [INFO]: photostim sent
Mon Dec 14 11:21:54 2020  [INFO]: Returned to client
Mon Dec 14 11:21:54 2020  [INFO]: updated gui
Mon Dec 14 11:21:55 2020  [INFO]: Started reading
Mon Dec 14 11:21:55 2020  [INFO]: hologram updated
Mon Dec 14 11:21:55 2020  [INFO]: photostim sent
Mon Dec 14 11:21:55 2020  [INFO]: Returned to client
Mon Dec 14 11:21:55 2020  [INFO]: updated gui
Mon Dec 14 11:21:55 2020  [INFO]: Started reading
Mon Dec 14 11:21:55 2020  [INFO]: hologram updated
Mon Dec 14 11:21:56 2020  [INFO]: photostim sent
Mon Dec 14 11:21:56 2020  [INFO]: Returned to client
Mon Dec 14 11:21:56 2020  [INFO]: updated gui
Mon Dec 14 11:21:56 2020  [INFO]: Started reading
Mon Dec 14 11:21:56 2020  [INFO]: hologram updated
Mon Dec 14 11:21:56 2020  [INFO]: photostim sent
Mon Dec 14 11:21:56 2020  [INFO]: Returned to client
Mon Dec 14 11:21:56 2020  [INFO]: updated gui
Mon Dec 14 11:21:57 2020  [INFO]: Started reading
Mon Dec 14 11:21:57 2020  [INFO]: hologram updated
Mon Dec 14 11:21:57 2020  [INFO]: photostim sent
Mon Dec 14 11:21:57 2020  [INFO]: Returned to client
Mon Dec 14 11:21:57 2020  [INFO]: updated gui
Mon Dec 14 11:21:57 2020  [INFO]: Started reading
Mon Dec 14 11:21:57 2020  [INFO]: hologram updated
Mon Dec 14 11:21:57 2020  [INFO]: photostim sent
Mon Dec 14 11:21:57 2020  [INFO]: Returned to client
Mon Dec 14 11:21:58 2020  [INFO]: updated gui
Mon Dec 14 11:21:58 2020  [INFO]: Started reading
Mon Dec 14 11:21:58 2020  [INFO]: hologram updated
Mon Dec 14 11:21:58 2020  [INFO]: photostim sent
Mon Dec 14 11:21:58 2020  [INFO]: Returned to client
Mon Dec 14 11:21:58 2020  [INFO]: updated gui
Mon Dec 14 11:21:59 2020  [INFO]: Started reading
Mon Dec 14 11:21:59 2020  [INFO]: hologram updated
Mon Dec 14 11:21:59 2020  [INFO]: photostim sent
Mon Dec 14 11:21:59 2020  [INFO]: Returned to client
Mon Dec 14 11:21:59 2020  [INFO]: updated gui
Mon Dec 14 11:21:59 2020  [INFO]: Started reading
Mon Dec 14 11:21:59 2020  [INFO]: hologram updated
Mon Dec 14 11:21:59 2020  [INFO]: photostim sent
Mon Dec 14 11:21:59 2020  [INFO]: Returned to client
Mon Dec 14 11:21:59 2020  [INFO]: updated gui
Mon Dec 14 11:22:00 2020  [INFO]: Started reading
Mon Dec 14 11:22:00 2020  [INFO]: hologram updated
Mon Dec 14 11:22:00 2020  [INFO]: photostim sent
Mon Dec 14 11:22:00 2020  [INFO]: Returned to client
Mon Dec 14 11:22:00 2020  [INFO]: updated gui
Mon Dec 14 11:22:01 2020  [INFO]: Started reading
Mon Dec 14 11:22:01 2020  [INFO]: hologram updated
Mon Dec 14 11:22:01 2020  [INFO]: photostim sent
Mon Dec 14 11:22:01 2020  [INFO]: Returned to client
Mon Dec 14 11:22:01 2020  [INFO]: updated gui
Mon Dec 14 11:22:01 2020  [INFO]: Started reading
Mon Dec 14 11:22:01 2020  [INFO]: hologram updated
Mon Dec 14 11:22:01 2020  [INFO]: photostim sent
Mon Dec 14 11:22:01 2020  [INFO]: Returned to client
Mon Dec 14 11:22:01 2020  [INFO]: updated gui
Mon Dec 14 11:22:02 2020  [INFO]: Started reading
Mon Dec 14 11:22:02 2020  [INFO]: hologram updated
Mon Dec 14 11:22:02 2020  [INFO]: photostim sent
Mon Dec 14 11:22:02 2020  [INFO]: Returned to client
Mon Dec 14 11:22:02 2020  [INFO]: updated gui
Mon Dec 14 11:22:03 2020  [INFO]: Started reading
Mon Dec 14 11:22:03 2020  [INFO]: hologram updated
Mon Dec 14 11:22:03 2020  [INFO]: photostim sent
Mon Dec 14 11:22:03 2020  [INFO]: Returned to client
Mon Dec 14 11:22:03 2020  [INFO]: updated gui
Mon Dec 14 11:22:03 2020  [INFO]: Started reading
Mon Dec 14 11:22:03 2020  [INFO]: hologram updated
Mon Dec 14 11:22:03 2020  [INFO]: photostim sent
Mon Dec 14 11:22:03 2020  [INFO]: Returned to client
Mon Dec 14 11:22:03 2020  [INFO]: updated gui
Mon Dec 14 11:22:04 2020  [INFO]: Started reading
Mon Dec 14 11:22:04 2020  [INFO]: hologram updated
Mon Dec 14 11:22:04 2020  [INFO]: photostim sent
Mon Dec 14 11:22:04 2020  [INFO]: Returned to client
Mon Dec 14 11:22:04 2020  [INFO]: updated gui
Mon Dec 14 11:22:05 2020  [INFO]: Started reading
Mon Dec 14 11:22:05 2020  [INFO]: hologram updated
Mon Dec 14 11:22:05 2020  [INFO]: photostim sent
Mon Dec 14 11:22:05 2020  [INFO]: Returned to client
Mon Dec 14 11:22:05 2020  [INFO]: updated gui
Mon Dec 14 11:22:05 2020  [INFO]: Started reading
Mon Dec 14 11:22:05 2020  [INFO]: hologram updated
Mon Dec 14 11:22:05 2020  [INFO]: photostim sent
Mon Dec 14 11:22:05 2020  [INFO]: Returned to client
Mon Dec 14 11:22:05 2020  [INFO]: updated gui
Mon Dec 14 11:22:06 2020  [INFO]: Started reading
Mon Dec 14 11:22:06 2020  [INFO]: hologram updated
Mon Dec 14 11:22:06 2020  [INFO]: photostim sent
Mon Dec 14 11:22:06 2020  [INFO]: Returned to client
Mon Dec 14 11:22:06 2020  [INFO]: updated gui
Mon Dec 14 11:22:07 2020  [INFO]: Started reading
Mon Dec 14 11:22:07 2020  [INFO]: hologram updated
